OK012708.1,NC_004718.3,80.044,30221,5047,575,2,29791,30,29697,0.0,22382
OK012708.1,NC_014470.1,77.896,24955,4578,577,3332,27820,3170,27652,0.0,16433
OK012708.1,NC_009019.1,66.397,12359,2737,865,9850,21509,9965,21606,0.0,2706
OK012708.1,DQ648794.1,65.914,13328,2953,971,8969,21509,9096,21620,0.0,2669
OK012708.1,NC_009021.1,67.010,10385,2383,634,11565,21435,11084,20939,0.0,2541
OK013022.1,NC_004718.3,80.087,30237,5037,574,2,29807,30,29713,0.0,22444
OK013022.1,NC_014470.1,77.916,24955,4573,577,3332,27820,3170,27652,0.0,16451
OK013022.1,NC_009019.1,66.405,12359,2736,865,9850,21509,9965,21606,0.0,2710
OK013022.1,DQ648794.1,65.929,13328,2951,971,8969,21509,9096,21620,0.0,2676
OK013022.1,NC_009021.1,66.991,10385,2385,634,11565,21435,11084,20939,0.0,2534
OK013505.1,NC_004718.3,80.087,30247,5039,575,2,29817,30,29723,0.0,22450
OK013505.1,NC_014470.1,77.919,24954,4574,574,3332,27820,3170,27652,0.0,16457
OK013505.1,NC_009019.1,66.402,12358,2738,863,9850,21509,9965,21606,0.0,2710
OK013505.1,DQ648794.1,65.926,13327,2953,970,8969,21509,9096,21620,0.0,2675
OK013505.1,NC_009021.1,66.994,10383,2388,631,11565,21435,11084,20939,0.0,2536
OK013508.1,NC_004718.3,80.085,30244,5045,574,2,29817,30,29723,0.0,22443
OK013508.1,NC_014470.1,77.901,24956,4575,579,3332,27820,3170,27652,0.0,16436
OK013508.1,NC_009019.1,66.405,12359,2736,863,9850,21509,9965,21606,0.0,2713
OK013508.1,DQ648794.1,65.919,13333,2944,971,8969,21509,9096,21620,0.0,2680
OK013508.1,NC_009021.1,66.991,10385,2385,634,11565,21435,11084,20939,0.0,2534
OK013589.1,NC_004718.3,80.074,30247,5043,574,2,29817,30,29723,0.0,22437
OK013589.1,NC_014470.1,77.908,24955,4575,577,3332,27820,3170,27652,0.0,16444
OK013589.1,NC_009019.1,66.402,12358,2738,865,9850,21509,9965,21606,0.0,2707
OK013589.1,DQ648794.1,65.919,13327,2954,971,8969,21509,9096,21620,0.0,2670
OK013589.1,NC_009021.1,66.991,10385,2385,634,11565,21435,11084,20939,0.0,2534
OK013935.1,NC_004718.3,80.062,30234,5046,573,2,29802,30,29714,0.0,22414
OK013935.1,NC_014470.1,77.907,24954,4577,575,3332,27820,3170,27652,0.0,16444
OK013935.1,NC_009019.1,66.394,12358,2739,863,9850,21509,9965,21606,0.0,2706
OK013935.1,DQ648794.1,65.919,13327,2954,970,8969,21509,9096,21620,0.0,2671
OK013935.1,NC_009021.1,66.988,10381,2392,629,11565,21435,11084,20939,0.0,2533
OK013996.1,NC_004718.3,80.076,30240,5045,574,2,29812,30,29718,0.0,22431
OK013996.1,NC_014470.1,77.908,24955,4575,574,3332,27820,3170,27652,0.0,16448
OK013996.1,NC_009019.1,66.413,12359,2735,865,9850,21509,9965,21606,0.0,2713
OK013996.1,DQ648794.1,65.929,13328,2951,971,8969,21509,9096,21620,0.0,2676
OK013996.1,NC_009021.1,67.000,10385,2384,635,11565,21435,11084,20939,0.0,2536
OK014145.1,NC_004718.3,80.061,30247,5037,582,2,29812,30,29718,0.0,22418
OK014145.1,NC_014470.1,77.888,24955,4580,576,3332,27820,3170,27652,0.0,16427
OK014145.1,NC_009019.1,66.443,12358,2733,864,9850,21509,9965,21606,0.0,2727
OK014145.1,DQ648794.1,65.966,13325,2951,971,8969,21509,9096,21620,0.0,2690
OK014145.1,NC_009021.1,67.004,10383,2387,632,11565,21435,11084,20939,0.0,2538
OK014299.1,NC_004718.3,80.056,30245,5051,570,2,29816,30,29723,0.0,22419
OK014299.1,NC_014470.1,77.912,24955,4574,574,3332,27820,3170,27652,0.0,16452
OK014299.1,NC_009019.1,66.418,12355,2741,861,9850,21509,9965,21606,0.0,2715
OK014299.1,DQ648794.1,65.941,13327,2951,970,8969,21509,9096,21620,0.0,2682
OK014299.1,NC_009021.1,66.984,10383,2389,631,11565,21435,11084,20939,0.0,2532
OK014707.1,NC_004718.3,80.079,30245,5045,574,2,29817,30,29723,0.0,22438
OK014707.1,NC_014470.1,77.905,24956,4574,577,3332,27820,3170,27652,0.0,16443
