NC_025251.1,NC_025251.1,100.000,11900,0,0,1,11900,1,11900,0.0,17685
NC_025251.1,NC_009528.2,77.269,12063,2446,168,1,11900,1,11930,0.0,7713
NC_025251.1,NC_020808.1,75.921,12077,2572,212,1,11900,1,11918,0.0,7080
NC_025251.1,NC_009527.1,75.108,6721,1529,104,5256,11900,5314,11966,0.0,3727
NC_025251.1,JQ685970.1,74.899,6701,1524,103,5282,11900,5299,11923,0.0,3676
NC_025253.1,NC_025253.1,100.000,12233,0,0,1,12233,1,12233,0.0,18180
NC_025253.1,NC_025389.1,70.635,126,27,8,7313,7433,8651,8771,2.64e-04,48.2
NC_025253.1,NC_011542.1,66.000,200,53,8,7345,7535,8041,8234,7.39e-04,46.7
NC_025253.1,NC_025401.1,74.419,86,7,9,7320,7397,6230,6308,7.39e-04,46.7
NC_025253.1,NC_001560.1,71.429,105,22,7,7319,7419,6264,6364,0.006,43.0
NC_025256.1,NC_025256.1,100.000,18530,0,0,1,18530,1,18530,0.0,27537
NC_025256.1,NC_001906.3,64.924,6486,1473,504,11693,17786,11424,17499,0.0,1036
NC_025256.1,NC_002728.1,65.065,5808,1305,444,12335,17791,12083,17517,0.0,973
NC_025256.1,NC_025352.1,64.461,4699,1044,375,12137,16543,11954,16318,0.0,689
NC_025256.1,NC_025355.1,64.215,2842,672,212,13820,16489,14424,17092,5.22e-107,389
NC_025264.1,NC_025264.1,100.000,16004,0,0,1,16004,1,16004,0.0,23784
NC_025264.1,NC_028249.1,65.940,5458,1293,327,9487,14693,9664,14806,0.0,1141
NC_025264.1,NC_001921.1,65.502,6183,1440,450,8810,14672,8970,14779,0.0,1112
NC_025264.1,NC_001498.1,65.402,5402,1315,346,9523,14675,9890,14986,0.0,984
NC_025264.1,NC_006296.2,66.488,4297,1055,245,9523,13647,9878,13961,0.0,960
NC_025341.1,NC_025341.1,100.000,11139,0,0,1,11139,1,11139,0.0,16555
NC_025341.1,NC_024473.1,64.876,2252,497,171,5746,7847,5681,7788,9.32e-103,375
NC_025341.1,NC_025356.1,64.735,2433,553,192,5532,7810,5566,7847,7.31e-102,372
NC_025341.1,NC_002803.1,65.123,2030,462,144,5532,7435,5487,7396,7.76e-98,357
NC_025341.1,NC_022581.1,65.751,1784,395,127,5757,7432,6294,7969,6.09e-97,355
NC_025343.1,NC_025343.1,100.000,15480,0,0,1,15480,1,15480,0.0,23005
NC_025343.1,NC_025403.1,67.385,5758,1363,314,9078,14580,9222,14719,0.0,1498
NC_025343.1,NC_025410.1,67.083,5368,1245,322,9280,14383,9688,14797,0.0,1324
NC_025343.1,NC_025404.1,66.729,5362,1259,325,9314,14412,9349,14448,0.0,1250
NC_025343.1,NC_007620.1,67.528,4142,932,265,9642,13578,9690,13623,0.0,1074
NC_025344.1,NC_025344.1,100.000,14885,0,0,1,14885,1,14885,0.0,22119
NC_025344.1,NC_006579.1,95.782,14890,617,8,2,14885,1,14885,0.0,19793
NC_025344.1,NC_001989.1,66.856,4390,944,322,9057,13174,9141,13291,0.0,1022
NC_025344.1,NC_001781.1,66.463,4419,963,314,9057,13199,9245,13420,0.0,982
NC_025344.1,NC_007652.1,66.084,3659,820,254,9043,12486,8446,11898,0.0,765
NC_025353.1,NC_025353.1,100.000,11070,0,0,1,11070,1,11070,0.0,16452
NC_025353.1,NC_001560.1,69.180,11246,2629,512,1,10797,1,10858,0.0,3699
NC_025353.1,NC_024473.1,68.147,5924,1394,298,4729,10406,4695,10371,0.0,1719
NC_025353.1,NC_020806.1,66.550,5151,1219,315,5349,10247,5371,10269,0.0,1162
NC_025353.1,NC_025356.1,65.751,4733,1098,327,5724,10199,5785,10251,0.0,916
NC_025355.1,NC_025355.1,100.000,19152,0,0,1,19152,1,19152,0.0,28462
NC_025355.1,NC_007803.1,73.228,10414,2206,338,1,10093,1,10153,0.0,5050
NC_025355.1,NC_005339.1,65.722,4201,919,288,13311,17219,10742,14713,0.0,855
NC_025355.1,NC_017937.1,65.588,3801,864,258,13573,17116,9627,13240,0.0,738
NC_025355.1,NC_028249.1,64.657,4496,1035,315,13190,17372,9692,13946,0.0,724
NC_025356.1,NC_025356.1,100.000,11097,0,0,1,11097,1,11097,0.0,16492
NC_025356.1,NC_025371.1,82.712,11135,1824,75,7,11093,1,11082,0.0,9364
NC_025356.1,NC_025376.1,77.800,11234,2213,177,7,11097,1,11096,0.0,7376
NC_025356.1,NC_002803.1,73.856,11318,2409,345,16,11097,16,11019,0.0,5724
NC_025356.1,NC_024473.1,66.168,4750,1039,349,5561,10020,5465,9936,0.0,994
NC_025358.1,NC_025358.1,100.000,15024,0,0,1,15024,1,15024,0.0,22328
NC_025358.1,NC_002526.1,73.931,15417,3109,512,1,15024,1,14900,0.0,7897
NC_025358.1,NC_025396.1,67.657,7940,1675,520,7571,15024,7910,15442,0.0,2152
NC_025358.1,NC_025397.1,64.682,2990,661,249,9613,12397,7658,10457,4.25e-124,446
NC_025358.1,NC_025353.1,64.431,2699,621,201,9864,12397,5955,8479,3.13e-110,400
NC_025360.1,NC_025360.1,100.000,16968,0,0,1,16968,1,16968,0.0,25216
NC_025360.1,NC_001552.1,64.813,5448,1290,383,10831,15965,9205,14338,0.0,873
NC_025360.1,NC_003461.1,65.548,4171,991,283,10872,14819,9462,13409,0.0,773
NC_025360.1,NC_002161.1,66.699,3108,737,202,11244,14202,9702,12660,0.0,697
NC_025360.1,NC_025402.1,64.868,4207,994,306,10863,14827,9255,13219,0.0,668
NC_025361.1,NC_025361.1,100.000,17262,0,0,1,17262,1,17262,0.0,25653
NC_025361.1,NC_025407.1,65.367,3745,857,276,10477,14016,10504,14013,0.0,666
NC_025361.1,NC_003043.1,64.417,4179,897,326,10878,14800,10382,14226,0.0,642
NC_025361.1,NC_025374.1,64.015,2740,624,213,11347,13938,9849,12374,1.96e-99,363
NC_025361.1,NC_025343.1,63.429,1668,331,161,10875,12429,9686,11187,7.33e-45,183
NC_025363.1,NC_025363.1,100.000,15312,0,0,1,15312,1,15312,0.0,22756
NC_025363.1,NC_005036.1,64.913,5512,1247,416,8978,14148,8834,13999,0.0,901
NC_025363.1,NC_025390.1,64.809,4808,1169,326,9575,14117,9734,14283,0.0,765
NC_025363.1,NC_025374.1,62.458,2368,501,225,9571,11723,9367,11561,8.79e-42,172
NC_025363.1,NC_003043.1,66.259,735,160,58,10418,11109,11248,11937,5.75e-36,152
NC_025365.1,NC_025365.1,100.000,12045,0,0,1,12045,1,12045,0.0,17901
NC_025365.1,NC_025251.1,72.330,6733,1571,195,5446,12045,5327,11900,0.0,3014
NC_025365.1,NC_020809.1,72.522,6558,1570,155,5446,11889,5404,11843,0.0,2995
NC_025365.1,NC_009528.2,72.294,6688,1540,213,5505,12045,5409,11930,0.0,2974
NC_025365.1,NC_009527.1,72.188,6605,1523,199,5448,11896,5390,11836,0.0,2930
NC_025371.1,NC_025371.1,100.000,11082,0,0,1,11082,1,11082,0.0,16465
NC_025371.1,NC_025356.1,82.712,11135,1824,75,1,11082,7,11093,0.0,9364
NC_025371.1,NC_025376.1,78.712,11180,2194,123,1,11082,1,11092,0.0,7731
NC_025371.1,NC_002803.1,73.496,11304,2461,307,10,11082,16,11015,0.0,5614
